pairID	tags
4652284040.jpg#1r1c	ANTONYM,QUANTIFIER,DIFF_TENSE
4652284040.jpg#1r1e	DIFF_TENSE
2944675019.jpg#4r1n	PRONOUN,SYNONYM
2944675019.jpg#4r1c	DIFF_TENSE
2944675019.jpg#4r1e	ANTONYM,DIFF_TENSE
3232802293.jpg#2r1c	DIFF_TENSE
3232802293.jpg#2r1n	ANTONYM,SYNONYM,DIFF_TENSE
3232802293.jpg#2r1e	ANTONYM,DIFF_TENSE
3232802293.jpg#4r1c	QUANTIFIER,DIFF_TENSE
3232802293.jpg#4r1n	QUANTIFIER,DIFF_TENSE
3232802293.jpg#4r1e	QUANTIFIER
2993318965.jpg#0r1e	LONG,PRONOUN,QUANTIFIER,SUPERLATIVE,DIFF_TENSE
2993318965.jpg#0r1n	LONG,PRONOUN,QUANTIFIER,SUPERLATIVE,DIFF_TENSE
2993318965.jpg#0r1c	LONG,PRONOUN,QUANTIFIER,SUPERLATIVE,DIFF_TENSE
163804372.jpg#2r1e	
163804372.jpg#2r1c	
163804372.jpg#2r1n	SYNONYM,DIFF_TENSE
2230983294.jpg#2r1e	
2230983294.jpg#2r1n	
2230983294.jpg#2r1c	DIFF_TENSE
4688958106.jpg#2r1c	ANTONYM,DIFF_TENSE
4688958106.jpg#2r1n	DIFF_TENSE
4688958106.jpg#2r1e	DIFF_TENSE
3966311887.jpg#2r1c	PRONOUN,DIFF_TENSE
3966311887.jpg#2r1e	PRONOUN
3966311887.jpg#2r1n	NEGATION,PRONOUN,DIFF_TENSE
4709236295.jpg#2r1e	DIFF_TENSE
4709236295.jpg#2r1c	
4709236295.jpg#2r1n	
3861381128.jpg#0r1c	QUANTIFIER
3861381128.jpg#0r1e	QUANTIFIER
3861381128.jpg#0r1n	QUANTIFIER
6320068122.jpg#0r1e	LONG,QUANTIFIER,SYNONYM,DIFF_TENSE
6320068122.jpg#0r1n	QUANTIFIER,DIFF_TENSE
6320068122.jpg#0r1c	ANTONYM,QUANTIFIER,DIFF_TENSE
6620547703.jpg#2r1n	PRONOUN,SYNONYM
6620547703.jpg#2r1e	
6620547703.jpg#2r1c	BARE_NP
228949397.jpg#2r1e	SYNONYM,DIFF_TENSE
228949397.jpg#2r1n	
228949397.jpg#2r1c	
6845811278.jpg#2r1c	PRONOUN,QUANTIFIER,SUPERLATIVE,DIFF_TENSE
6845811278.jpg#2r1e	LONG,PRONOUN,SUPERLATIVE,DIFF_TENSE
6845811278.jpg#2r1n	PRONOUN,SUPERLATIVE,DIFF_TENSE
312644387.jpg#1r1n	PRONOUN,SUPERLATIVE
312644387.jpg#1r1e	PRONOUN,SUPERLATIVE,DIFF_TENSE
312644387.jpg#1r1c	PRONOUN,SUPERLATIVE,DIFF_TENSE
611910909.jpg#1r1c	ANTONYM,QUANTIFIER,DIFF_TENSE
611910909.jpg#1r1e	QUANTIFIER,DIFF_TENSE
611910909.jpg#1r1n	QUANTIFIER,DIFF_TENSE
2435508244.jpg#0r1n	PRONOUN,DIFF_TENSE
2435508244.jpg#0r1c	ANTONYM,PRONOUN,DIFF_TENSE
2435508244.jpg#0r1e	PRONOUN,DIFF_TENSE
578873882.jpg#1r1e	QUANTIFIER
578873882.jpg#1r1c	QUANTIFIER,DIFF_TENSE
37791887.jpg#0r1c	QUANTIFIER,DIFF_TENSE
37791887.jpg#0r1e	QUANTIFIER,SYNONYM,DIFF_TENSE
37791887.jpg#0r1n	QUANTIFIER,DIFF_TENSE
6314474316.jpg#1r1e	PRONOUN,QUANTIFIER,SUPERLATIVE,DIFF_TENSE
6314474316.jpg#1r1n	PRONOUN,QUANTIFIER,SUPERLATIVE,DIFF_TENSE
6314474316.jpg#1r1c	ANTONYM,PRONOUN,QUANTIFIER,SUPERLATIVE,DIFF_TENSE
381754795.jpg#4r1c	DIFF_TENSE
381754795.jpg#4r1n	SYNONYM,DIFF_TENSE
381754795.jpg#4r1e	PRONOUN,SYNONYM,DIFF_TENSE
4905392047.jpg#3r1e	DIFF_TENSE
4905392047.jpg#3r1n	DIFF_TENSE
4905392047.jpg#3r1c	ANTONYM,DIFF_TENSE
212857743.jpg#0r1e	ANTONYM,PRONOUN,QUANTIFIER,SYNONYM,DIFF_TENSE
212857743.jpg#0r1c	ANTONYM,PRONOUN,QUANTIFIER,DIFF_TENSE
3512003488.jpg#2r1c	PRONOUN,QUANTIFIER,DIFF_TENSE
3512003488.jpg#2r1n	PRONOUN,QUANTIFIER,DIFF_TENSE
3512003488.jpg#2r1e	PRONOUN,QUANTIFIER
3512003488.jpg#1r1n	LONG,PRONOUN,QUANTIFIER,SYNONYM,DIFF_TENSE
3512003488.jpg#1r1c	LONG,PRONOUN,QUANTIFIER,DIFF_TENSE
3512003488.jpg#1r1e	LONG,QUANTIFIER,DIFF_TENSE
3428386573.jpg#3r1e	SYNONYM,DIFF_TENSE
3428386573.jpg#3r1c	DIFF_TENSE
3428386573.jpg#3r1n	QUANTIFIER,DIFF_TENSE
6846170910.jpg#1r1e	DIFF_TENSE
6846170910.jpg#1r1n	PRONOUN,DIFF_TENSE
3231751379.jpg#2r1n	PRONOUN,DIFF_TENSE
3231751379.jpg#2r1c	DIFF_TENSE
3231751379.jpg#2r1e	
4841235184.jpg#1r1c	PRONOUN,DIFF_TENSE
4841235184.jpg#1r1n	LONG,PRONOUN,DIFF_TENSE
4841235184.jpg#1r1e	QUANTIFIER,DIFF_TENSE
4404978183.jpg#3r1c	NEGATION,DIFF_TENSE
4404978183.jpg#3r1n	BARE_NP
4404978183.jpg#3r1e	BARE_NP,QUANTIFIER
610802443.jpg#0r1n	PRONOUN,QUANTIFIER,DIFF_TENSE
610802443.jpg#0r1e	PRONOUN,QUANTIFIER,DIFF_TENSE
610802443.jpg#0r1c	PRONOUN,QUANTIFIER,DIFF_TENSE
7754834862.jpg#1r1e	QUANTIFIER,DIFF_TENSE
7754834862.jpg#1r1c	QUANTIFIER,DIFF_TENSE
7754834862.jpg#1r1n	QUANTIFIER,DIFF_TENSE
5222251832.jpg#3r1e	SYNONYM,DIFF_TENSE
5222251832.jpg#3r1c	DIFF_TENSE
5222251832.jpg#3r1n	DIFF_TENSE
4574105974.jpg#1r1n	BARE_NP,PRONOUN,QUANTIFIER
4574105974.jpg#1r1c	PRONOUN,QUANTIFIER,DIFF_TENSE
4574105974.jpg#1r1e	PRONOUN,QUANTIFIER,DIFF_TENSE
3987123697.jpg#2r1e	QUANTIFIER,DIFF_TENSE
3987123697.jpg#2r1n	QUANTIFIER,DIFF_TENSE
3987123697.jpg#2r1c	QUANTIFIER,DIFF_TENSE
7591663030.jpg#1r1n	PRONOUN,QUANTIFIER,DIFF_TENSE
7591663030.jpg#1r1c	QUANTIFIER,SYNONYM,DIFF_TENSE
7591663030.jpg#1r1e	QUANTIFIER,DIFF_TENSE
837919879.jpg#2r1c	PRONOUN,QUANTIFIER,DIFF_TENSE
837919879.jpg#2r1e	QUANTIFIER,DIFF_TENSE
837919879.jpg#2r1n	QUANTIFIER,DIFF_TENSE
3353278454.jpg#2r1n	DIFF_TENSE
3353278454.jpg#2r1e	DIFF_TENSE
3353278454.jpg#2r1c	DIFF_TENSE
4696935973.jpg#1r1c	DIFF_TENSE
4696935973.jpg#1r1n	LONG,DIFF_TENSE
4696935973.jpg#1r1e	DIFF_TENSE
3977684660.jpg#0r1n	PRONOUN,QUANTIFIER,DIFF_TENSE
3977684660.jpg#0r1e	PRONOUN,QUANTIFIER,DIFF_TENSE
3977684660.jpg#0r1c	PRONOUN,QUANTIFIER,DIFF_TENSE
4711694578.jpg#3r1n	
4711694578.jpg#3r1c	DIFF_TENSE
4711694578.jpg#3r1e	DIFF_TENSE
4105944919.jpg#1r1n	PRONOUN,QUANTIFIER
4105944919.jpg#1r1c	ANTONYM,PRONOUN,QUANTIFIER,DIFF_TENSE
4105944919.jpg#1r1e	PRONOUN,QUANTIFIER
2612759786.jpg#0r1c	QUANTIFIER,DIFF_TENSE
2612759786.jpg#0r1n	QUANTIFIER,SYNONYM,DIFF_TENSE
2612759786.jpg#0r1e	QUANTIFIER,SYNONYM
686293997.jpg#0r1n	PRONOUN,QUANTIFIER,DIFF_TENSE
686293997.jpg#0r1c	BARE_NP,PRONOUN,QUANTIFIER
686293997.jpg#0r1e	PRONOUN,QUANTIFIER,DIFF_TENSE
2897978268.jpg#2r1n	BARE_NP
2897978268.jpg#2r1e	DIFF_TENSE
2897978268.jpg#2r1c	DIFF_TENSE
8151603778.jpg#4r1n	SUPERLATIVE,DIFF_TENSE
8151603778.jpg#4r1e	SUPERLATIVE,DIFF_TENSE
8151603778.jpg#4r1c	SUPERLATIVE,DIFF_TENSE
8151603778.jpg#1r1e	QUANTIFIER
8151603778.jpg#1r1c	PRONOUN,QUANTIFIER,SYNONYM
8151603778.jpg#1r1n	PRONOUN,QUANTIFIER,SYNONYM,DIFF_TENSE
8039814484.jpg#0r1n	ANTONYM,PRONOUN,QUANTIFIER,DIFF_TENSE
8039814484.jpg#0r1e	ANTONYM,PRONOUN,QUANTIFIER,DIFF_TENSE
8039814484.jpg#0r1c	PRONOUN,QUANTIFIER,DIFF_TENSE
5097453728.jpg#2r1c	PRONOUN
5097453728.jpg#2r1e	
5097453728.jpg#2r1n	DIFF_TENSE
571507143.jpg#3r1n	QUANTIFIER,DIFF_TENSE
571507143.jpg#3r1c	QUANTIFIER,DIFF_TENSE
571507143.jpg#3r1e	QUANTIFIER,SYNONYM
3568918598.jpg#4r1c	SYNONYM
3568918598.jpg#4r1e	
3568918598.jpg#4r1n	
6175408029.jpg#4r1e	PRONOUN,SYNONYM,DIFF_TENSE
6175408029.jpg#4r1n	PRONOUN,SYNONYM,DIFF_TENSE
6175408029.jpg#4r1c	PRONOUN,DIFF_TENSE
511749704.jpg#3r1c	ANTONYM,PRONOUN
511749704.jpg#3r1e	PRONOUN
511749704.jpg#3r1n	PRONOUN
2135425492.jpg#1r1n	QUANTIFIER,DIFF_TENSE
2135425492.jpg#1r1c	PRONOUN,QUANTIFIER,DIFF_TENSE
2135425492.jpg#1r1e	ANTONYM,QUANTIFIER,DIFF_TENSE
1131155939.jpg#4r1e	
1131155939.jpg#4r1n	PRONOUN,DIFF_TENSE
1131155939.jpg#4r1c	
4071668705.jpg#0r1e	
4071668705.jpg#0r1n	DIFF_TENSE
4071668705.jpg#0r1c	DIFF_TENSE
3624771682.jpg#1r1e	QUANTIFIER,DIFF_TENSE
3624771682.jpg#1r1c	QUANTIFIER,DIFF_TENSE
3624771682.jpg#1r1n	QUANTIFIER,DIFF_TENSE
2641049916.jpg#2r1n	PRONOUN,SYNONYM,DIFF_TENSE
2641049916.jpg#2r1c	PRONOUN,DIFF_TENSE
2641049916.jpg#2r1e	PRONOUN,DIFF_TENSE
3301405384.jpg#0r1n	DIFF_TENSE
3301405384.jpg#0r1c	DIFF_TENSE
3301405384.jpg#0r1e	DIFF_TENSE
2037264035.jpg#0r1e	DIFF_TENSE
2037264035.jpg#0r1c	DIFF_TENSE
2037264035.jpg#0r1n	SYNONYM,DIFF_TENSE
4669598715.jpg#0r1c	QUANTIFIER,DIFF_TENSE
4669598715.jpg#0r1n	PRONOUN,QUANTIFIER,SYNONYM,DIFF_TENSE
4669598715.jpg#0r1e	QUANTIFIER,DIFF_TENSE
3341117695.jpg#2r1e	
3341117695.jpg#2r1n	
3341117695.jpg#2r1c	NEGATION,DIFF_TENSE
3341117695.jpg#3r1n	ANTONYM,DIFF_TENSE
3341117695.jpg#3r1e	ANTONYM,DIFF_TENSE
3341117695.jpg#3r1c	ANTONYM,DIFF_TENSE
285208916.jpg#4r1c	DIFF_TENSE
285208916.jpg#4r1e	DIFF_TENSE
285208916.jpg#4r1n	SYNONYM,DIFF_TENSE
4820830153.jpg#0r1n	ANTONYM,DIFF_TENSE
4820830153.jpg#0r1c	
4820830153.jpg#0r1e	
2468906010.jpg#3r1e	QUANTIFIER,DIFF_TENSE
2468906010.jpg#3r1c	ANTONYM,QUANTIFIER,DIFF_TENSE
2468906010.jpg#3r1n	QUANTIFIER,DIFF_TENSE
4183630653.jpg#0r1c	ANTONYM,LONG
4183630653.jpg#0r1e	DIFF_TENSE
4183630653.jpg#0r1n	LONG
6213858694.jpg#2r1n	QUANTIFIER,DIFF_TENSE
6213858694.jpg#2r1e	PRONOUN,QUANTIFIER,DIFF_TENSE
6213858694.jpg#2r1c	QUANTIFIER,DIFF_TENSE
3944169186.jpg#4r1n	QUANTIFIER,DIFF_TENSE
3944169186.jpg#4r1e	QUANTIFIER,DIFF_TENSE
3944169186.jpg#4r1c	QUANTIFIER,DIFF_TENSE
6161755456.jpg#0r1n	PRONOUN,QUANTIFIER,DIFF_TENSE
6161755456.jpg#0r1e	PRONOUN,DIFF_TENSE
6161755456.jpg#0r1c	PRONOUN,QUANTIFIER,DIFF_TENSE
134857559.jpg#1r1n	DIFF_TENSE
134857559.jpg#1r1e	DIFF_TENSE
134857559.jpg#1r1c	DIFF_TENSE
445348023.jpg#4r1e	DIFF_TENSE
445348023.jpg#4r1n	
445348023.jpg#4r1c	PRONOUN
2189995738.jpg#0r1n	SYNONYM,DIFF_TENSE
2189995738.jpg#0r1e	SYNONYM,DIFF_TENSE
2189995738.jpg#0r1c	SYNONYM,DIFF_TENSE
2132295466.jpg#1r1c	LONG,PRONOUN,SYNONYM
2132295466.jpg#1r1e	LONG,PRONOUN,QUANTIFIER,SYNONYM
2132295466.jpg#1r1n	LONG,PRONOUN,SYNONYM,DIFF_TENSE
2226343167.jpg#0r1n	ANTONYM,DIFF_TENSE
2226343167.jpg#0r1c	ANTONYM,DIFF_TENSE
2226343167.jpg#0r1e	ANTONYM
1462460316.jpg#3r1n	DIFF_TENSE
1462460316.jpg#3r1e	DIFF_TENSE
1462460316.jpg#3r1c	ANTONYM,DIFF_TENSE
1460500597.jpg#4r1n	QUANTIFIER,DIFF_TENSE
1460500597.jpg#4r1c	ANTONYM
1460500597.jpg#4r1e	
5845214651.jpg#1r1c	PRONOUN
5845214651.jpg#1r1e	PRONOUN
5845214651.jpg#1r1n	PRONOUN
7942450860.jpg#4r1n	QUANTIFIER,SYNONYM,DIFF_TENSE
7942450860.jpg#4r1c	PRONOUN,DIFF_TENSE
4917929879.jpg#1r1c	SUPERLATIVE,DIFF_TENSE
4917929879.jpg#1r1n	SUPERLATIVE,DIFF_TENSE
4917929879.jpg#1r1e	ANTONYM,SUPERLATIVE,DIFF_TENSE
4093896865.jpg#0r1c	PRONOUN,QUANTIFIER,DIFF_TENSE
4093896865.jpg#0r1e	ANTONYM,PRONOUN,QUANTIFIER,SYNONYM,DIFF_TENSE
4093896865.jpg#0r1n	PRONOUN,QUANTIFIER,SYNONYM,DIFF_TENSE
3470129475.jpg#4r1e	
3470129475.jpg#4r1c	
3470129475.jpg#4r1n	ANTONYM,PRONOUN,SYNONYM
7074956741.jpg#2r1c	QUANTIFIER,DIFF_TENSE
7074956741.jpg#2r1e	QUANTIFIER,DIFF_TENSE
7074956741.jpg#2r1n	QUANTIFIER,DIFF_TENSE
3025315215.jpg#0r1c	BARE_NP
3025315215.jpg#0r1n	BARE_NP
3025315215.jpg#0r1e	BARE_NP
7245395128.jpg#0r1n	PRONOUN,QUANTIFIER,DIFF_TENSE
7245395128.jpg#0r1c	PRONOUN,QUANTIFIER,DIFF_TENSE
7245395128.jpg#0r1e	QUANTIFIER,DIFF_TENSE
7149127777.jpg#4r1n	DIFF_TENSE
7149127777.jpg#4r1c	DIFF_TENSE
7149127777.jpg#4r1e	DIFF_TENSE
533483374.jpg#3r1c	DIFF_TENSE
533483374.jpg#3r1e	
533483374.jpg#3r1n	PRONOUN,DIFF_TENSE
202174998.jpg#1r1c	ANTONYM,DIFF_TENSE
202174998.jpg#1r1e	LONG,SYNONYM,DIFF_TENSE
202174998.jpg#1r1n	LONG,SYNONYM,DIFF_TENSE
3963243135.jpg#1r1c	DIFF_TENSE
3963243135.jpg#1r1e	DIFF_TENSE
3963243135.jpg#1r1n	PRONOUN,DIFF_TENSE
4636392873.jpg#2r1c	DIFF_TENSE
4636392873.jpg#2r1e	QUANTIFIER,DIFF_TENSE
4636392873.jpg#2r1n	QUANTIFIER,DIFF_TENSE
3421480658.jpg#1r1c	PRONOUN,DIFF_TENSE
3421480658.jpg#1r1e	DIFF_TENSE
369244499.jpg#4r1c	DIFF_TENSE
369244499.jpg#4r1n	DIFF_TENSE
369244499.jpg#4r1e	DIFF_TENSE
6792342642.jpg#4r1c	ANTONYM,DIFF_TENSE
6792342642.jpg#4r1e	DIFF_TENSE
6792342642.jpg#4r1n	PRONOUN,SYNONYM,DIFF_TENSE
369244499.jpg#1r1e	ANTONYM,PRONOUN,DIFF_TENSE
369244499.jpg#1r1c	ANTONYM,PRONOUN,DIFF_TENSE
369244499.jpg#1r1n	ANTONYM,PRONOUN,DIFF_TENSE
4756836245.jpg#2r1n	DIFF_TENSE
4756836245.jpg#2r1c	LONG,DIFF_TENSE
3136688093.jpg#2r1c	DIFF_TENSE
3136688093.jpg#2r1e	DIFF_TENSE
3136688093.jpg#2r1n	SYNONYM,DIFF_TENSE
392168458.jpg#0r1c	PRONOUN,DIFF_TENSE
392168458.jpg#0r1e	PRONOUN,DIFF_TENSE
392168458.jpg#0r1n	PRONOUN
7638344872.jpg#0r1c	PRONOUN,QUANTIFIER,DIFF_TENSE
7638344872.jpg#0r1n	PRONOUN,QUANTIFIER,DIFF_TENSE
7638344872.jpg#0r1e	PRONOUN,QUANTIFIER,DIFF_TENSE
4786291701.jpg#2r1c	QUANTIFIER
4786291701.jpg#2r1e	QUANTIFIER
4786291701.jpg#2r1n	QUANTIFIER,DIFF_TENSE
3578318751.jpg#0r1c	DIFF_TENSE
3578318751.jpg#0r1n	DIFF_TENSE
3578318751.jpg#0r1e	DIFF_TENSE
4686530812.jpg#1r1n	PRONOUN,QUANTIFIER,DIFF_TENSE
4686530812.jpg#1r1c	PRONOUN,QUANTIFIER,DIFF_TENSE
4686530812.jpg#1r1e	PRONOUN,QUANTIFIER,DIFF_TENSE
447800028.jpg#3r1e	DIFF_TENSE
447800028.jpg#3r1c	DIFF_TENSE
447800028.jpg#3r1n	DIFF_TENSE
4638560669.jpg#0r1e	QUANTIFIER,SUPERLATIVE,DIFF_TENSE
4638560669.jpg#0r1n	ANTONYM,PRONOUN,QUANTIFIER,SUPERLATIVE
4506403189.jpg#3r1e	DIFF_TENSE
4506403189.jpg#3r1n	DIFF_TENSE
4506403189.jpg#3r1c	DIFF_TENSE
3816107544.jpg#0r1e	QUANTIFIER,DIFF_TENSE
3816107544.jpg#0r1c	QUANTIFIER,DIFF_TENSE
3816107544.jpg#0r1n	ANTONYM,NEGATION,QUANTIFIER,DIFF_TENSE
3336831820.jpg#1r1c	QUANTIFIER,DIFF_TENSE
3336831820.jpg#1r1n	QUANTIFIER,DIFF_TENSE
3336831820.jpg#1r1e	QUANTIFIER,DIFF_TENSE
4902026887.jpg#2r1e	PRONOUN
4902026887.jpg#2r1c	NEGATION,PRONOUN,DIFF_TENSE
4902026887.jpg#2r1n	PRONOUN
2230813326.jpg#1r1c	QUANTIFIER,DIFF_TENSE
2230813326.jpg#1r1e	QUANTIFIER,DIFF_TENSE
2230813326.jpg#1r1n	QUANTIFIER,DIFF_TENSE
3439414478.jpg#4r1c	DIFF_TENSE
3439414478.jpg#4r1e	SYNONYM,DIFF_TENSE
3439414478.jpg#4r1n	SYNONYM,DIFF_TENSE
485296499.jpg#2r1c	QUANTIFIER,DIFF_TENSE
485296499.jpg#2r1n	LONG,QUANTIFIER,DIFF_TENSE
485296499.jpg#2r1e	QUANTIFIER,DIFF_TENSE
7513836082.jpg#2r1n	PRONOUN,QUANTIFIER,SYNONYM
7513836082.jpg#2r1e	PRONOUN,QUANTIFIER,DIFF_TENSE
7513836082.jpg#2r1c	PRONOUN,QUANTIFIER,DIFF_TENSE
327944239.jpg#0r1e	QUANTIFIER,DIFF_TENSE
327944239.jpg#0r1n	QUANTIFIER,DIFF_TENSE
2366166967.jpg#4r1e	QUANTIFIER,DIFF_TENSE
2366166967.jpg#4r1c	QUANTIFIER,DIFF_TENSE
2366166967.jpg#4r1n	QUANTIFIER,SYNONYM,DIFF_TENSE
2847633529.jpg#0r1n	PRONOUN,DIFF_TENSE
2847633529.jpg#0r1c	ANTONYM,PRONOUN,DIFF_TENSE
2847633529.jpg#0r1e	PRONOUN,DIFF_TENSE
4138802340.jpg#2r1n	SYNONYM,DIFF_TENSE
4138802340.jpg#2r1e	SYNONYM
4138802340.jpg#2r1c	DIFF_TENSE
4950889937.jpg#0r1c	ANTONYM,LONG,DIFF_TENSE
4950889937.jpg#0r1n	ANTONYM,LONG,DIFF_TENSE
4950889937.jpg#0r1e	ANTONYM,LONG,DIFF_TENSE
3476902807.jpg#0r1c	DIFF_TENSE
3476902807.jpg#0r1n	ANTONYM,DIFF_TENSE
3476902807.jpg#0r1e	
2394275528.jpg#0r1n	
2394275528.jpg#0r1e	
2394275528.jpg#0r1c	
4679648220.jpg#1r1n	QUANTIFIER,DIFF_TENSE
4679648220.jpg#1r1e	QUANTIFIER,SYNONYM,DIFF_TENSE
4679648220.jpg#1r1c	QUANTIFIER,DIFF_TENSE
4850764733.jpg#2r1c	ANTONYM,QUANTIFIER,DIFF_TENSE
4850764733.jpg#2r1e	PRONOUN,QUANTIFIER,DIFF_TENSE
4850764733.jpg#2r1n	LONG,PRONOUN,QUANTIFIER,DIFF_TENSE
1229536824.jpg#4r1c	
1229536824.jpg#4r1n	
1229536824.jpg#4r1e	
1229536824.jpg#1r1c	QUANTIFIER,SYNONYM,DIFF_TENSE
1229536824.jpg#1r1n	QUANTIFIER,DIFF_TENSE
1229536824.jpg#1r1e	QUANTIFIER,SYNONYM,DIFF_TENSE
293575531.jpg#4r1c	QUANTIFIER,DIFF_TENSE
293575531.jpg#4r1e	SYNONYM,DIFF_TENSE
293575531.jpg#4r1n	PRONOUN,DIFF_TENSE
1424237335.jpg#4r1e	BARE_NP,QUANTIFIER
1424237335.jpg#4r1c	QUANTIFIER,DIFF_TENSE
1424237335.jpg#4r1n	BARE_NP,QUANTIFIER
2286624900.jpg#3r1e	DIFF_TENSE
2286624900.jpg#3r1c	PRONOUN,DIFF_TENSE
2286624900.jpg#3r1n	DIFF_TENSE
4486440297.jpg#1r1c	PRONOUN,DIFF_TENSE
4486440297.jpg#1r1e	PRONOUN,SYNONYM,DIFF_TENSE
4486440297.jpg#1r1n	PRONOUN,DIFF_TENSE
2521062020.jpg#3r1c	SYNONYM,DIFF_TENSE
2521062020.jpg#3r1e	DIFF_TENSE
2521062020.jpg#3r1n	SYNONYM,DIFF_TENSE
4313861353.jpg#1r1n	PRONOUN,QUANTIFIER,DIFF_TENSE
4313861353.jpg#1r1e	ANTONYM,NEGATION,PRONOUN,QUANTIFIER,DIFF_TENSE
4313861353.jpg#1r1c	NEGATION,PRONOUN,QUANTIFIER,DIFF_TENSE
4799506211.jpg#3r1n	QUANTIFIER
4799506211.jpg#3r1c	QUANTIFIER,DIFF_TENSE
4799506211.jpg#3r1e	QUANTIFIER
6022784716.jpg#4r1c	QUANTIFIER,DIFF_TENSE
6022784716.jpg#4r1n	QUANTIFIER,DIFF_TENSE
6022784716.jpg#4r1e	QUANTIFIER,DIFF_TENSE
3856178809.jpg#2r1n	DIFF_TENSE
3856178809.jpg#2r1c	DIFF_TENSE
3856178809.jpg#2r1e	DIFF_TENSE
4529394646.jpg#1r1c	PRONOUN,SUPERLATIVE,DIFF_TENSE
4529394646.jpg#1r1e	PRONOUN,SUPERLATIVE,DIFF_TENSE
4529394646.jpg#1r1n	PRONOUN,SUPERLATIVE,DIFF_TENSE
4556897985.jpg#4r1n	
4556897985.jpg#4r1e	
4556897985.jpg#4r1c	
44904567.jpg#1r1e	DIFF_TENSE
44904567.jpg#1r1n	QUANTIFIER,DIFF_TENSE
44904567.jpg#1r1c	QUANTIFIER,DIFF_TENSE
44904567.jpg#4r1c	PRONOUN,DIFF_TENSE
44904567.jpg#4r1n	PRONOUN,DIFF_TENSE
44904567.jpg#4r1e	PRONOUN,DIFF_TENSE
3877444622.jpg#3r1e	QUANTIFIER,DIFF_TENSE
3877444622.jpg#3r1n	PRONOUN,QUANTIFIER,DIFF_TENSE
3877444622.jpg#3r1c	ANTONYM,QUANTIFIER,DIFF_TENSE
4941462834.jpg#4r1c	DIFF_TENSE
4941462834.jpg#4r1e	
4941462834.jpg#4r1n	PRONOUN,SYNONYM,DIFF_TENSE
3699522388.jpg#2r1c	BARE_NP
3699522388.jpg#2r1n	BARE_NP
3699522388.jpg#2r1e	BARE_NP
4395957776.jpg#1r1e	PRONOUN,QUANTIFIER,DIFF_TENSE
4395957776.jpg#1r1c	NEGATION,PRONOUN,QUANTIFIER,DIFF_TENSE
4395957776.jpg#1r1n	ANTONYM,PRONOUN,QUANTIFIER
2860872588.jpg#2r1c	ANTONYM,DIFF_TENSE
2860872588.jpg#2r1e	SYNONYM,DIFF_TENSE
2860872588.jpg#2r1n	SYNONYM,DIFF_TENSE
3497236690.jpg#4r1n	DIFF_TENSE
3497236690.jpg#4r1e	DIFF_TENSE
3497236690.jpg#4r1c	DIFF_TENSE
4511764901.jpg#2r1c	DIFF_TENSE
4511764901.jpg#2r1n	DIFF_TENSE
4511764901.jpg#2r1e	DIFF_TENSE
275170445.jpg#2r1n	PRONOUN,QUANTIFIER,DIFF_TENSE
275170445.jpg#2r1c	ANTONYM,PRONOUN,QUANTIFIER,DIFF_TENSE
275170445.jpg#2r1e	PRONOUN,QUANTIFIER,DIFF_TENSE
4091782118.jpg#1r1e	DIFF_TENSE
4091782118.jpg#1r1n	DIFF_TENSE
4091782118.jpg#1r1c	DIFF_TENSE
152881593.jpg#3r1c	SYNONYM
152881593.jpg#3r1e	DIFF_TENSE
152881593.jpg#3r1n	SYNONYM,DIFF_TENSE
1957701886.jpg#4r1e	PRONOUN,DIFF_TENSE
1957701886.jpg#4r1n	PRONOUN,DIFF_TENSE
1957701886.jpg#4r1c	PRONOUN,DIFF_TENSE
3419555245.jpg#0r1n	PRONOUN,QUANTIFIER,DIFF_TENSE
3419555245.jpg#0r1e	PRONOUN,QUANTIFIER,DIFF_TENSE
3419555245.jpg#0r1c	QUANTIFIER,DIFF_TENSE
19469520.jpg#1r1c	BARE_NP,PRONOUN,QUANTIFIER
19469520.jpg#1r1n	PRONOUN,QUANTIFIER
19469520.jpg#1r1e	BARE_NP,PRONOUN,QUANTIFIER
3867308040.jpg#0r1n	PRONOUN,SYNONYM,DIFF_TENSE
3867308040.jpg#0r1e	PRONOUN,DIFF_TENSE
3867308040.jpg#0r1c	ANTONYM,PRONOUN,DIFF_TENSE
7319142966.jpg#3r1n	PRONOUN,QUANTIFIER,DIFF_TENSE
7319142966.jpg#3r1c	QUANTIFIER,SYNONYM,DIFF_TENSE
7319142966.jpg#3r1e	PRONOUN,QUANTIFIER,DIFF_TENSE
7319142966.jpg#0r1e	
7319142966.jpg#0r1c	
7319142966.jpg#0r1n	DIFF_TENSE
514461900.jpg#0r1n	QUANTIFIER,DIFF_TENSE
514461900.jpg#0r1e	QUANTIFIER
514461900.jpg#0r1c	QUANTIFIER,DIFF_TENSE
2729147877.jpg#1r1n	PRONOUN,DIFF_TENSE
2729147877.jpg#1r1e	PRONOUN,DIFF_TENSE
2729147877.jpg#1r1c	PRONOUN,DIFF_TENSE
3723690961.jpg#2r1c	
3723690961.jpg#2r1n	DIFF_TENSE
3723690961.jpg#2r1e	DIFF_TENSE
4748496940.jpg#4r1c	QUANTIFIER,DIFF_TENSE
4748496940.jpg#4r1n	PRONOUN,QUANTIFIER
4748496940.jpg#4r1e	QUANTIFIER,DIFF_TENSE
1260501563.jpg#2r1c	QUANTIFIER,DIFF_TENSE
